-1.79394,-1.76219,-2.54251,-3.95805,-4.97129,-5.04507,-5.11387,-6.1125,-7.44132,5.27038,3.26075,-0.216784,-2.66954,-3.16808,-1.79791,2.11817,8.80119,6.86903,0.757298,0.973171,0.52395,-0.191381,-0.627511,-0.600162,-0.437227,-0.442736,-0.55344,0.899854,1.8665,2.06445,1.53396,0.739994,0.132349,-0.12551,-0.0353912,0.238539
-1.84518,-2.96965,-4.34086,-5.92542,-7.47637,-8.78936,-10.4139,-12.2243,-11.5153,5.31595,2.86624,-0.141916,-0.544749,2.2274,6.1865,8.06171,6.7727,7.42268,-0.0720525,-0.0703149,-0.0183717,0.110389,0.269619,0.26342,-0.137983,-0.527575,-0.28473,0.261916,0.934522,1.20556,0.944792,0.382574,-0.0953488,-0.187115,0.0389463,0.171351
-2.20254,-3.03301,-3.70212,-4.32475,-5.01743,-5.91074,-7.14985,-9.06679,-12.3431,4.77642,3.49625,2.06381,2.18188,4.32996,7.76449,9.71001,7.93831,8.05735,-0.00889499,-0.0330875,-0.0730989,-0.118983,-0.170667,-0.231938,-0.308687,-0.402557,-0.50153,1.06607,1.4435,1.11739,0.512303,0.00338779,-0.223091,-0.112567,0.199688,0.37427
-2.70784,-2.31227,-2.11469,-3.39048,-5.98684,-8.01527,-7.88722,-7.65759,-9.42417,2.31314,1.84737,3.06276,6.40168,10.4663,12.3118,9.972,7.38473,8.82147,0.659148,1.26421,1.29672,0.684572,-0.159563,-0.620047,-0.480954,-0.226605,-0.220785,1.80412,1.60927,0.71106,-0.154627,-0.63935,-0.663376,-0.312682,0.0543289,0.14683
-1.00977,-0.665877,-2.05592,-4.77532,-6.88707,-7.13378,-6.85735,-8.15849,-11.8785,5.24315,3.87392,1.44213,-0.0289954,1.30137,7.27331,17.4234,21.7763,11.487,0.685864,0.97302,0.634614,-0.0535124,-0.548801,-0.573494,-0.408853,-0.4043,-0.55596,1.51664,1.94466,1.57186,0.933851,0.371078,0.00572921,-0.0938674,0.126031,0.462667
-0.072361,-1.73002,-6.61807,-11.9361,-14.4104,-14.0959,-14.3386,-17.415,-25.6981,13.1039,13.0996,11.4964,14.2079,22.8556,35.9979,48.0984,42.9291,28.1592,0.538179,0.555408,0.159361,-0.300952,-0.487429,-0.399091,-0.306544,-0.342758,-0.495555,1.9858,1.6262,0.775562,0.0801261,-0.321632,-0.476958,-0.360122,0.128388,0.644534
-1.67093,-0.610719,-0.103331,-1.37925,-4.14512,-6.32384,-6.28373,-6.38638,-8.48688,4.95474,3.97428,0.50358,-3.17541,-4.69982,-2.77159,3.17374,9.83441,5.6646,0.613106,1.25624,1.32328,0.699343,-0.201234,-0.701613,-0.562091,-0.326998,-0.326025,0.148406,0.996465,1.76429,1.95522,1.42791,0.550685,-0.117627,-0.234449,0.107444
-3.83639,-4.34205,-3.41707,-2.50347,-3.43502,-6.55134,-9.00488,-7.72595,-7.88686,3.81573,3.74813,2.46005,1.67743,3.15641,7.63976,12.9003,11.8656,8.17797,0.0739077,0.606412,1.1182,1.21193,0.694065,-0.13161,-0.577741,-0.335604,-0.169247,0.391042,1.359,1.87302,1.60088,0.754705,-0.117877,-0.546731,-0.298369,0.104727
-3.89989,-3.1106,-1.1721,-0.382699,-2.18061,-5.42022,-6.94041,-6.5043,-8.4221,2.48112,0.269537,-1.98761,-2.49129,-0.389048,4.2818,9.56961,9.33879,5.84572,0.103537,0.849425,1.44082,1.34178,0.50599,-0.434298,-0.70812,-0.438917,-0.420974,1.15472,1.93333,1.85263,1.11806,0.274218,-0.239583,-0.315905,-0.0522168,0.243891
-3.6978,-6.89083,-8.7862,-8.16048,-5.70766,-4.63774,-6.80077,-8.93687,-12.3888,5.6405,7.10664,8.61204,9.58922,8.97793,7.09958,6.21691,7.77831,11.6893,-0.118994,-0.312056,-0.323561,-0.0192163,0.41317,0.473215,0.0321123,-0.201373,-0.164683,0.902471,0.183907,-0.472297,-0.703754,-0.528345,-0.1713,0.0737958,0.129354,0.192731
-2.82085,-4.13816,-5.15675,-5.93016,-6.57738,-7.32127,-8.45232,-10.4823,-14.8462,2.02644,3.52891,6.90782,11.7225,15.5316,14.9693,10.0185,7.84541,11.9558,0.0194869,-0.0215057,-0.0773916,-0.135762,-0.193273,-0.251408,-0.319151,-0.41497,-0.566305,1.58418,1.31372,0.469919,-0.234098,-0.488708,-0.329709,0.0128773,0.296426,0.5577
-2.80752,-3.55134,-4.01505,-4.57366,-5.19121,-5.63714,-6.20953,-7.41199,-9.29876,5.24494,3.56228,1.19494,0.265575,1.64286,5.39573,9.85438,9.62171,7.22835,0.111908,0.26537,0.246479,0.0135761,-0.276399,-0.407414,-0.40224,-0.447949,-0.598804,1.24284,1.82345,1.55094,0.881243,0.269418,-0.0774528,-0.12611,0.109678,0.407552
-1.17362,-0.272636,-0.777228,-3.25407,-6.35169,-7.69547,-7.01315,-7.93064,-11.4632,3.76163,3.20685,3.70442,5.92922,8.93758,10.543,8.87298,6.50554,8.25664,0.872326,1.35297,1.11658,0.348243,-0.383285,-0.588386,-0.348033,-0.156684,-0.0822245,1.71133,1.42349,0.548921,-0.243328,-0.677111,-0.692291,-0.343494,0.0188844,0.0990153
-2.38594,-2.65619,-2.42347,-2.51169,-3.65121,-5.34212,-5.89909,-5.83442,-7.79913,6.00534,3.42675,0.360827,-1.07207,-0.417171,2.65123,7.718,9.71912,8.1277,0.0785891,0.439754,0.772172,0.787943,0.332769,-0.288286,-0.483028,-0.331909,-0.373565,1.01199,1.75962,1.63977,1.03826,0.384558,-0.0899151,-0.266724,-0.0305907,0.358526
-3.1779,-4.19906,-4.47928,-3.75998,-2.08131,-0.964173,-3.80734,-9.03946,-8.70547,2.82668,1.40257,-0.166487,-0.0136898,2.85099,7.73124,10.9238,7.95243,6.1917,-0.208268,-0.209707,-0.0315895,0.381645,0.943161,1.20516,0.476183,-0.624392,-0.4249,0.958382,1.70827,1.70423,1.06301,0.251272,-0.285397,-0.353978,-0.0334648,0.215668
-3.06322,-4.09115,-4.22847,-3.03741,-0.60001,0.996198,-2.48727,-8.90618,-7.77283,3.14148,3.08567,3.59175,5.41217,7.79361,8.78311,7.49072,6.87437,8.53577,-0.170392,-0.125564,0.111461,0.589949,1.1904,1.42368,0.65804,-0.378363,-0.132212,1.18791,1.42911,0.84255,-0.0105268,-0.590382,-0.643954,-0.298118,-0.00789531,0.0207893
-1.82404,-4.92979,-7.91081,-9.40439,-9.09897,-8.39623,-9.28583,-12.711,-18.7524,18.4637,20.4035,19.1032,15.5351,8.54713,0.240627,-0.948699,10.9896,14.6847,0.176921,0.110731,-0.0665285,-0.167234,-0.110637,0.00876645,0.0668479,0.108761,0.234044,-0.23078,-0.900228,-1.24034,-1.01628,-0.23731,0.719208,1.01968,0.136723,-0.192832
-2.0009,-1.63584,-1.5808,-2.74525,-4.74317,-6.05276,-6.35151,-7.54633,-9.96851,2.65634,1.22473,1.56199,3.97826,7.3382,9.21624,8.19496,7.73681,10.1165,0.315887,0.678778,0.76083,0.430504,-0.100592,-0.395684,-0.337899,-0.279139,-0.341856,1.54296,1.16477,0.370187,-0.259429,-0.533211,-0.4393,-0.103585,0.243855,0.493212
-2.61271,-3.3758,-4.17586,-4.85103,-4.9673,-4.65024,-4.76184,-6.04998,-9.44159,5.0687,2.78309,-0.0964985,-1.60104,-1.1976,1.38962,6.48954,10.3074,6.04463,0.434629,0.450991,0.0836926,-0.351335,-0.530401,-0.446333,-0.370855,-0.456829,-0.708497,1.34986,1.94978,1.66485,0.965415,0.337311,-0.00401185,-0.0605479,0.115266,0.357173
-3.35629,-5.38248,-7.31196,-9.14027,-10.1912,-9.5731,-8.19532,-8.52242,-9.57316,1.46343,-0.294158,-0.010329,2.73627,6.25725,7.88339,6.60576,5.65617,7.68268,0.792951,0.921245,0.411971,-0.382806,-0.893606,-0.770203,-0.286564,-0.139522,-0.349956,1.14102,1.64226,1.24541,0.415067,-0.2376,-0.384242,-0.146213,0.08666,0.20857
-2.86244,-3.72411,-4.30529,-4.75999,-5.16266,-5.57281,-6.14186,-7.34054,-10.4493,2.80473,1.08226,-1.20279,-2.28505,-0.980078,3.35823,10.1466,12.905,7.35665,-0.0529333,-0.110151,-0.176271,-0.242162,-0.30659,-0.372818,-0.452673,-0.581972,-0.859376,1.05241,1.78749,1.74353,1.07802,0.306478,-0.0975354,0.00412908,0.362188,0.558583
-2.14585,-3.52933,-5.83357,-8.39309,-9.80948,-9.52492,-9.43335,-11.3701,-13.4143,0.626857,-1.61141,-2.98192,-1.5749,3.84608,12.6364,19.0562,13.8466,9.38119,0.731279,0.747581,0.180292,-0.531375,-0.882439,-0.741383,-0.502152,-0.521664,-0.644468,0.92046,1.67976,1.73352,1.12187,0.328808,-0.102494,-0.0282927,0.229703,0.453039
-2.28792,-3.12232,-3.91704,-4.81465,-5.85729,-6.98489,-8.094,-9.24496,-10.777,3.11288,1.64454,0.965301,2.19941,5.07419,7.85741,8.13941,7.18841,8.76175,-0.00178593,-0.02605,-0.0679292,-0.118707,-0.177433,-0.244174,-0.316678,-0.38947,-0.491927,1.06173,1.35689,0.952013,0.305981,-0.170293,-0.279312,-0.0569943,0.232077,0.400253
-2.8009,-3.79178,-4.72845,-5.41097,-5.51249,-5.36286,-6.05887,-8.29942,-11.1259,3.81586,1.69624,-1.5996,-3.6771,-2.98739,0.963178,6.83726,8.35595,5.65496,0.326102,0.281286,-0.0509181,-0.387151,-0.48997,-0.398728,-0.362028,-0.475241,-0.633697,0.562884,1.32178,1.61304,1.28244,0.584007,-0.011262,-0.163023,0.0838104,0.322759
-2.63347,-3.75944,-4.47055,-4.88811,-5.1935,-5.55415,-6.31121,-8.12907,-10.6888,5.23176,4.89586,2.484,0.0612211,-0.702823,1.10379,6.29302,11.9054,7.65044,-0.030921,-0.00490101,0.00859459,-0.04107,-0.169984,-0.304923,-0.376186,-0.465177,-0.636734,0.47446,1.32881,1.72041,1.46633,0.82024,0.22589,-0.0352818,0.0891513,0.36632
-4.77812,-5.29164,-4.18973,-3.3655,-4.2173,-6.07514,-6.77652,-6.41322,-7.96599,1.99232,-0.257013,-1.63909,-0.674993,2.76787,7.29384,9.36911,6.55311,6.1528,-0.0984171,0.468746,0.990209,0.95968,0.30523,-0.441581,-0.636761,-0.426182,-0.4689,1.31816,1.85981,1.50925,0.713389,0.0110826,-0.309094,-0.23512,0.063332,0.301938
-2.63397,-4.02651,-5.09117,-5.76475,-6.09776,-6.30214,-6.59796,-7.04364,-8.51459,3.45392,2.24663,1.79751,3.12582,5.4342,6.84513,6.35381,6.28044,8.7316,-0.0040508,-0.0156947,-0.0508979,-0.105731,-0.165147,-0.206314,-0.229746,-0.262001,-0.362385,0.844653,1.40457,1.12352,0.41111,-0.17111,-0.305672,-0.0753688,0.168948,0.331102
-1.69921,-3.13514,-4.95193,-6.1331,-6.23212,-6.12455,-7.09325,-9.00508,-10.6228,3.86609,4.81471,4.99411,5.46023,6.65139,7.83177,7.69662,7.03268,8.27242,0.584929,0.425295,-0.0211317,-0.332299,-0.328142,-0.158908,-0.0514056,-0.0235689,-0.024919,0.0284487,0.440858,0.747299,0.638856,0.161041,-0.256052,-0.238023,-0.0295021,-0.00701069
-2.53306,-3.44353,-4.24455,-5.1222,-6.18452,-7.43231,-8.73647,-10.1534,-13.4058,3.17424,3.58649,2.86147,2.4015,4.29628,10.1238,18.0181,18.1823,10.1581,-0.0374277,-0.0780788,-0.132742,-0.195455,-0.267833,-0.351159,-0.442936,-0.548206,-0.751902,0.738451,1.61085,1.88755,1.46072,0.691855,0.121998,0.027679,0.276952,0.538925
-3.44186,-5.12947,-5.67989,-4.70891,-2.9878,-2.98755,-6.25214,-8.13958,-6.95005,2.73815,1.98803,1.25874,2.07204,4.8137,7.75904,7.84766,5.71095,6.95028,-0.211001,-0.0810393,0.33768,0.939528,1.32509,0.969063,-0.0330825,-0.49811,-0.188724,0.616177,1.41716,1.61909,1.08329,0.187862,-0.427136,-0.402372,-0.0523914,0.0930813
-2.85732,-3.90853,-4.57628,-4.83453,-4.91317,-5.88727,-8.99364,-11.103,-9.98705,2.17375,0.894434,0.510882,2.24442,5.58747,8.20474,7.67113,6.15261,7.98444,-0.134237,-0.0801889,0.124608,0.467292,0.765866,0.621257,-0.157303,-0.630201,-0.310605,0.827321,1.42257,1.28722,0.604825,-0.107178,-0.394628,-0.206693,0.0780681,0.218687
-3.87434,-5.88156,-7.26597,-7.85002,-7.34189,-6.39486,-7.68171,-10.8028,-12.7608,0.841483,0.349276,1.64742,5.46507,10.949,14.8496,13.0698,8.86689,10.6168,-0.0994253,-0.215812,-0.267932,-0.171398,0.0874658,0.288083,-0.00943236,-0.508483,-0.523197,1.28863,1.55605,1.02245,0.238348,-0.286604,-0.351174,-0.0737259,0.246371,0.443364
-1.38395,-2.65258,-4.14273,-5.27015,-6.26039,-7.67526,-9.18776,-9.13468,-8.40968,3.72577,1.54217,-1.2659,-2.49754,-0.963606,3.65112,9.74398,10.4873,6.54504,0.410216,0.156127,-0.225323,-0.432275,-0.46348,-0.480036,-0.543936,-0.584405,-0.629506,0.898237,1.73569,1.81682,1.22542,0.446695,-0.0437236,-0.079323,0.173211,0.414504
-2.7757,-3.93568,-4.6581,-5.04702,-5.22363,-5.36564,-5.89874,-7.52293,-10.9809,4.93798,4.33205,2.11683,0.0205526,-1.24123,-1.26521,2.79256,13.7599,11.2563,-0.041544,-0.0389334,-0.0659941,-0.146321,-0.257522,-0.337408,-0.385678,-0.494397,-0.72575,0.377408,1.21536,1.62898,1.48086,0.990705,0.474198,0.149119,0.264272,0.53224
-2.89394,-4.42778,-5.67616,-6.85393,-7.92188,-8.26449,-7.56428,-7.92656,-11.0517,2.93301,1.04287,0.840617,2.53621,5.39059,8.00566,8.4638,7.66487,9.09093,0.253724,0.488376,0.461197,0.121132,-0.328283,-0.530738,-0.363294,-0.197403,-0.22302,0.956018,1.05791,0.66938,0.177227,-0.190275,-0.306147,-0.129147,0.126365,0.224214
-2.72603,-3.37873,-4.39521,-5.74986,-6.58239,-6.26178,-5.75276,-6.82291,-10.2819,3.64395,4.36336,3.54416,2.57724,3.00878,6.08117,10.3605,9.88378,7.49514,0.625645,0.762822,0.374041,-0.205919,-0.534429,-0.451356,-0.234472,-0.186431,-0.239473,-0.0437833,0.617807,1.34787,1.67211,1.27576,0.363954,-0.31665,-0.202097,0.150701
-2.22779,-2.82305,-3.32968,-3.93381,-4.83588,-6.3,-8.41694,-9.2472,-8.07656,2.79662,2.5507,3.20244,5.09587,7.20711,7.80735,6.79537,7.38344,10.2993,-0.0289828,-0.0486158,-0.0844812,-0.129325,-0.183675,-0.241777,-0.245828,0.0771705,0.349482,0.909698,1.05786,0.557313,-0.078682,-0.42105,-0.344375,-0.053699,0.16497,0.354044
-2.3356,-2.97307,-3.54972,-4.26144,-5.2467,-6.5968,-8.20536,-9.34559,-9.88194,3.70184,2.18313,0.478499,-0.154183,0.47315,2.73199,8.00241,13.2887,8.70665,-0.0168053,-0.062819,-0.125115,-0.199471,-0.291954,-0.410339,-0.55127,-0.672949,-0.793732,1.56446,1.88704,1.34371,0.541148,-0.0349598,-0.232254,-0.0769678,0.352533,0.629083
-1.9307,-2.83413,-4.02641,-5.67486,-7.80396,-10.078,-11.6762,-11.9253,-11.3504,2.1634,1.28893,0.709745,2.1277,6.52238,12.6487,15.295,10.6997,10.1617,-0.0367002,-0.075796,-0.133443,-0.189507,-0.222797,-0.223149,-0.27728,-0.542164,-0.614522,0.879965,1.59261,1.57708,0.948246,0.202699,-0.177923,-0.0769795,0.246936,0.512273
-4.82732,-7.03377,-7.972,-8.14653,-7.99814,-7.77726,-7.8163,-8.66425,-12.0787,1.98867,2.57878,4.58715,7.9857,11.1262,11.4681,8.5442,6.83474,9.29593,0.164664,0.0546588,-0.175806,-0.36124,-0.387748,-0.293329,-0.243292,-0.303986,-0.438843,1.33244,1.43995,0.783327,-0.00560894,-0.449095,-0.408782,-0.0688707,0.202239,0.323672
-2.17209,-3.40618,-4.50127,-5.38285,-6.00299,-6.43395,-6.95965,-8.24498,-11.4587,4.16622,3.25274,3.33826,4.74971,6.74789,8.09713,8.09845,8.45787,10.1274,0.00744937,0.0133444,0.00274407,-0.0254406,-0.0708986,-0.115494,-0.140231,-0.155186,-0.144416,0.741673,0.559037,0.144281,-0.176397,-0.300261,-0.223108,-0.00371092,0.171033,0.205662
-3.34809,-5.05633,-6.52458,-7.85619,-9.0703,-10.1363,-11.1494,-12.5675,-15.6528,1.85677,3.18668,4.19851,5.82799,9.98666,17.8046,25.2982,21.1449,13.9491,-0.0377243,-0.0844337,-0.147938,-0.214771,-0.278384,-0.337766,-0.396138,-0.466094,-0.611208,0.673935,1.50514,1.7671,1.32676,0.518744,-0.081737,-0.133327,0.23343,0.573547
-2.4282,-3.10298,-4.24859,-6.37114,-8.78296,-9.62008,-8.17893,-7.79407,-10.1762,2.05627,0.535671,0.859403,3.18205,6.6098,9.00681,8.54099,7.82026,9.4701,0.97342,1.30117,0.889465,0.0341641,-0.689158,-0.827005,-0.456043,-0.174921,-0.202044,1.47804,1.31236,0.619459,-0.048501,-0.446866,-0.479359,-0.199666,0.0778814,0.167779
-2.7545,-3.8697,-4.7182,-5.36579,-5.84818,-6.22727,-6.65721,-7.54826,-10.5253,3.58607,1.65198,-1.11303,-2.85795,-2.67847,-0.424826,3.84142,11.9594,25.736,-0.080405,-0.161989,-0.250973,-0.33678,-0.415446,-0.487759,-0.564271,-0.682541,-0.999573,1.18254,1.99464,1.92281,1.24116,0.492307,0.0636015,0.0393475,0.495002,1.63222
-2.45484,-3.31398,-3.94443,-4.56111,-5.29646,-6.15785,-6.97908,-7.62282,-9.39013,4.99931,2.37137,0.603879,0.661214,2.49651,5.78997,8.56295,8.12802,9.25611,-0.0135046,-0.0404512,-0.0804686,-0.125263,-0.173759,-0.226628,-0.28139,-0.336646,-0.44884,1.15545,1.30091,0.845357,0.285484,-0.124512,-0.288933,-0.153411,0.201856,0.533304
-3.50701,-4.12477,-3.59131,-2.93661,-3.46727,-5.20034,-6.12118,-5.62931,-6.652,4.47673,2.12091,-1.42199,-3.96061,-4.76193,-3.65295,0.920958,9.43706,6.88778,-0.131462,0.273507,0.790784,0.967708,0.484188,-0.35153,-0.719744,-0.516597,-0.543747,0.839336,1.71767,1.89837,1.39847,0.63224,0.0336158,-0.189883,0.0217609,0.273187
-3.23387,-3.92079,-3.8222,-3.7391,-4.46534,-5.72255,-6.21842,-6.62673,-9.51194,4.18538,3.30269,3.56376,5.09677,6.7553,7.08294,6.00172,5.83472,7.98783,0.037672,0.350275,0.663314,0.700763,0.321782,-0.192779,-0.344806,-0.225739,-0.24924,1.36274,1.00655,0.283693,-0.282554,-0.514564,-0.400148,-0.0938935,0.103007,0.170086
-2.12706,-1.56992,-1.159,-2.077,-4.34177,-6.30957,-6.65199,-7.24546,-9.08052,3.44001,1.41568,-0.994357,-1.51826,0.925319,5.64808,9.28459,7.58847,6.92624,0.369118,0.908987,1.09636,0.705972,-0.0434472,-0.550809,-0.498512,-0.333835,-0.360858,0.72141,1.66312,1.89659,1.33102,0.417385,-0.249753,-0.359719,-0.0317228,0.261539
